,user,likes,reviews
1133,3C3A3819F037CB0DC6C7AEEBDA207133,1,1
1134,3C3ACAA9F634E6EFAD03216BF6F2DCF7,1,1
1135,3C3B3E82978ED21FCFCA9DDFD35B6423,1,1
1136,3C3C6E54A46CFA0C15E2ED2C0BC82633,1,1
1137,3C50FD46F18B012C8B311FEF070BF2D4,1,1
1138,3C532073655FB516FC6264BCBEE83C8A,1,1
1139,3C5667B1881BC1F5FE3D59310914DA20,1,1
1140,3CA86181672F05DD8782CF0F57EB68E5,1,1
1141,3CB1B374E59B778A495BFBB43A89F671,1,1
1142,3CBBB1997752B4DB7AF4084709BBF5D0,1,1
1143,3CC9A87C5B1D8AEA0E1C25F5CEFD8548,1,2
1144,3CE4CFFB62F8D14A1B474C3A67F2E455,1,1
1145,3CECEAC75EC9776F68796BDF6CD56FB9,1,1
1146,3CFFA4B2C9E52DFA9354056BD2194F12,1,1
1147,3D09B7211CA92CD03549B32F5D3193E9,2,3
1148,3D161D9E2A09619A785CD833785B5EA9,0,1
1149,3D275965F54492121F0D24494FF7DA9E,2,2
1150,3D43FBA85E7D5D4AC505D8E477AEA4D0,1,1
1151,3D450EC22CC19C9D13B312ED46691B2E,0,1
1152,3D4FAA6CA8527EAC54627EC6E50FBB53,2,3
1153,3D50ABD645310F3EE9DA03E53AE818E0,1,1
1154,3D52000CBCE8FD21E37467BC8CF5AE75,1,1
1155,3D69E97E00F3AF1987C176097D17E5A1,1,1
1156,3D91E4712E1BC759017CD54C00B1AAE0,1,1
1157,3DA82897910097CD324212A1F4ED8002,0,1
1158,3DAB1E726CFB013E293CC1A5CE285490,1,2
1159,3DB9EC691FB63DEB9558C338E25A7805,2,2
1160,3DEA22CFF08DAA5717B80D6F45AB2F41,1,1
1161,3DFAE9D70E93C29EA2EB83B1226AE48F,5,7
1162,3E12262B56803623F1C32D826657224B,2,2
1163,3E15409D5450E66625B2A07DFF1BE7D5,1,1
1164,3E3124924B3ABC990069432C74BF50EF,1,1
1165,3E320823AE315744295D0475681CF1D9,1,1
1166,3E45D0A6ECFAB274270887D7ACAC6EC9,3,3
1167,3E5068AEA2E1BFCB4B8E1C7ACFD52FE7,1,1
1168,3E5271A3F4CE7800D4BD4A6BEDB59557,0,1
1169,3E6216A392BF01D01E4823EB9EA69D49,1,1
1170,3E63197927D4F54BD754EDC177011751,1,1
1171,3E650345F18283254514ADDE32CC8A1F,1,1
1172,3E9F126CD6C3D5DDDD1ADF448C438D80,1,1
1173,3EAD1D949FDFD99FC22F45DF8A307331,1,1
1174,3EB02F50E0427F29A3884516AED83C15,2,2
1175,3EC366D05DB377977716AC666CEB8CF1,1,1
1176,3ED85F813BE62C81BB9A1F246A4B71A6,1,2
1177,3EE4D930CC5AF3D640F624C784156126,1,1
1178,3EEF64EB2AC968AFBF800982AB51962F,1,1
1179,3F0CA7198A3B47CCFDE6AD9BCF143103,1,1
1180,3F13575E3E3769E0059B31BC6889C25D,1,1
1181,3F14384CE6B556BE8634F55FB9F224C8,1,2
1182,3F1C9670F9E7AC3887141CF923711AF7,1,1
1183,3F35167DCC7296547A846DDC0F0EE2A8,1,1
1184,3F412C8EF645C4331E22A17383CAD5AB,2,3
1185,3F414D2B86F48612019A75B5319307B8,0,1
1186,3F4434E2B4727D8665518AF08D384A2F,1,1
1187,3F4B347868FD35BD96C5BE28C3C29724,1,1
1188,3F568BDA5B1F272E88F6F068584B95DF,0,1
1189,3F5D30769D53B88E45047BCABCB67601,1,1
1190,3F64D5CA3B7429D0C5C85E18F7AADECC,3,4
1191,3F69F6A147DF43B7C287BB51D7109879,1,1
1192,3F6E0F36DFDFA9262655E87FA101BFC7,1,1
1193,3F7C3F2C66564D267D5A286877DB44F3,1,2
1194,3F81CB1C8679DF17DF36FD5668B52183,1,1
1195,3F8B892F0063F611B5CF01855A6CA31B,1,1
1196,3F9DD5327E7B0CF5E4C174586BAA4FBA,1,1
1197,3FAC0B38872FF22BBEBDE4FCA34247A0,1,1
1198,3FACD4236D0BAA3BCD950E4698685687,0,1
1199,3FBD9B457FAE1724D3DEB8D799D97F24,1,1
1200,3FDBF627FC0B955D866A4FD0C07A37BC,0,1
1201,3FE0226C0B3B41E1B687F8CC1308710D,1,3
1202,401B0FD313A614AD26F1E940207C09DF,1,1
1203,4020415938FDCD01B317FA00DF07D304,0,1
1204,402260F7C5A192983F73F5D17F947F7E,1,2
1205,40446DB4D0C3A6DF9BCA85BFEB35F4C0,1,2
1206,4045102A991BF7F05DFB61BB23DB7367,1,1
1207,404BA0011FB715AE53BE22A7A3D2FE94,2,2
1208,4050D6558F1116ABDEDF16635C7E0F3E,1,1
1209,40535177DFA9BDB56CA45856A32FB725,1,1
1210,4059DED77B77C0E115AF2A1ED9FA3B18,1,1
1211,405CE4C137CAD34D5BD582F660ED5CB8,1,1
1212,406A384BEE347D948A5CB999DB2267B2,2,2
1213,407695BA9DB265F471EBB3534D2C2434,3,3
1214,40848C6B4802AB28D4B51387C98366C3,1,1
1215,40861FD7BD52C0AB451D80870A2F5D5B,1,1
1216,40BD335077A8447F875836FB72745C80,1,1
1217,40C94B621872D772007A47001F8AD32A,1,1
1218,40DA41DF600AC780E0E86D933A09A338,2,2
1219,40F0B2104B2C5324B74FB3D97483C162,2,2
1220,41234155A2DF3AF76B9846736244785C,1,1
1221,4135FECB06A75423D3F397FF90963BF6,1,1
1222,41540E7467A5CDA22C4D68587C9ED7AC,1,1
1223,41670AE411B1ABFB42C9757C4FEFFFE1,1,1
1224,416E51D1312494D53DD19DB4AEE520A6,1,1
1225,41790E018746CAF2F3980F47E1AC2491,0,1
1226,41846A6593DE9B376539E4E614213082,2,2
1227,419042A52AE16D8F4BC088D909D8034F,2,2
1228,419926B55BD3F9A3DDE9DB94EC19C4FF,2,2
1229,41B1D3C041ECCFF29F3355A5EBDC461C,11,12
1230,41B9DEE796CAEA0ED26A52C88664D6DA,1,1
1231,41C12F0EBB02E810364660F7418BADCC,1,1
1232,41C573869E67382D7F360EDF5D725522,1,1
1233,41E25EA04E473BD223A9BDAEEDF02936,1,2
1234,41E4117C044A67D2CB040E4F53EE8B79,1,1
1235,41F3917DA9B3DC2FD701434D76A5996B,1,3
1236,41F4F1AB95508AE11AFECB2059B9AA87,1,1
1237,4218366D4BB081F3BE5B912EEE7B25E1,3,3
1238,421FA54858A675147753CDA96C32F870,1,1
1239,422B2AE25DEA63AD638801D35D0B0FF0,1,1
1240,4241FA80F30623067CB1ECC44250F8A3,1,1
1241,424C40F51DFF4E443AC2325F3E9FE4F3,2,2
1242,4252C299251BAAEDEACB4539768B1021,1,1
1243,425DDD1DB80C6C6DC0908CCDDD0690B4,1,1
1244,42768937003DB9DD940FAFAAEF7136EA,1,1
1245,427C384E0EDA54C603B3357548709F7D,1,1
1246,427E9BBEB99B590C5B6A1FB4092E60BC,1,1
1247,4280EEEAFC457D2E9B4F809B786DE994,0,1
1248,42815A96B5BD4F89ECFDA258E89F264D,1,2
1249,4291B82B236BA171A5F7A89C02CC052D,1,1
1250,42B64BDF75AC3541DAC3EE42ADF19374,1,1
1251,42E08363BEC5CABB571B6D7EE01AC0B3,1,1
1252,4307CCEB41D774ECF7743E465D0530B1,1,1
1253,4326DB8F6C5B232A31DB22E7B4F2D97C,1,1
1254,4359D7F9FD413064EA2E8966C2563A50,0,1
1255,43605544B905B84BB32497A01B21C4D7,1,1
1256,4369C9A6DFEF48DEC729ED8E57B1E181,1,1
1257,436AFEC058B95FCF6E2551401D094DD1,2,2
1258,437549C3E9E385CADD48A09BE82C67D9,1,1
1259,439B85C4E8C8C8ED3137D7033BBEB399,2,2
1260,43AC887FAFE1CB064F2524F4E5FF0A5C,1,1
1261,43BA7C5946919BC10BFA071F42729748,1,1
1262,43BEF6C06C0A648524758069E3F19A9A,3,4
1263,43CCED511F3C86A0D988D28A3F8229D1,1,1
1264,43CF648CEF59EC9643B0771027474BB0,0,1
1265,43D31B94ABB42CE0D9C4B02668190267,1,1
1266,4400A2AFBBB70D151862660D59F37B32,3,3
1267,440DD25BBE5211B964890881D61E0A26,1,1
1268,441115B0466A35C31CDB9EC25F57E93A,1,1
1269,44132FA02C1E69E6B210DA25765ABB5E,1,3
1270,4419DD800D4F0A70E05CD3D79925097A,0,1
1271,443105674C6D56C0A96102A64E965B13,0,1
1272,444157DE69A27FC94A9E8E303ECA90FF,1,1
1273,4441B3826C8C702786CF807E78663A5B,1,1
1274,444C0B9E56EE2E54C9585CB060BB42B8,2,2
1275,44531F44F7F76814ED0A02832B9ADB1C,1,1
1276,44613C0B60E1CBC214705D4DC4E63CFF,1,1
1277,4463D2E28A60CC7A4B23C73E075FE4E7,1,1
1278,44681B06091A73CB385BFC975841307F,1,1
1279,447048B46C0609E9FA27964A73E33AEC,1,1
1280,447259C72D6CC07DC3C4281A9ADE4F30,3,3
1281,44823680C8BC0F01E3AEEE720F13D1D1,1,1
1282,448745F3C70BA8EB4AEDFDA2282AFE3E,2,3
1283,449180BA462175A0E61D517D222C9CD4,1,1
1284,4499979DDE088AFCB3F0B39E400900DB,1,1
1285,44C798C39B52AB4F0BBCEDFB0EC2F0BB,1,1
1286,44DEAD0646848A081D636343EF61CE1C,1,1
1287,44E2865EF938F8AA35701A497EF151FA,2,2
1288,44EFF0989357E10321CE235399A7AFAC,1,1
1289,44FC74B4C881D32BBDB0786040E7102C,3,3
1290,45127F29F954DC73B07344FCAD364A43,1,1
1291,45220797467DF17A485C8CA91544A4BC,1,1
1292,452F55965D4446C93C74728AE7DFC328,1,1
1293,4531F9E47E908DE06D3B9AF3A1BA1A3C,1,1
1294,45487BE24FBA4AE54F60293E98870055,1,1
1295,4548E61D13259A59290AB6B292100C2E,0,1
1296,4571ABB94F3A00DAE3BE40DDB782610E,1,1
1297,457F0EE14C2EB37420045DB7EA9C10F7,1,1
1298,459818FA111585CD55C8F335983A36EA,4,4
1299,459D2E54E4E1DC024539579326DBC88C,1,1
1300,459F4590F3833713825A060DC3CB904C,1,1
1301,45A60F029CCB052A85D186FAFFCBFAAD,0,1
1302,45A6195D5703D921E9FB5518EB24F28E,1,1
1303,45B1216BBB8227A997AF3232129E17B0,1,1
1304,45B4763C9E8410E231722364FB0479ED,2,2
1305,45BF97DC946E5001C97D2D230A0DB7BE,1,1
1306,45D9A636621758AF262C789DE8066EB8,0,1
1307,45F21FF40BC0159B9D669690B6E78A64,1,1
1308,45FC4C5F7D2163AD948F667463AD8062,1,1
1309,4603833BD5D359CC8EF6786108654EC7,1,1
1310,461002B9CC9962F1DAD93B130DF09305,2,3
1311,46100FB1ECA723E86C1A3CD6F3AC19B0,1,1
1312,461836DFE7E4A84EF9662848AC88C6CD,1,1
1313,461E6D7BABB47D4C4502AD74DDC4647D,1,1
1314,462598FF9B2E73669922BE0496B1EE21,1,1
1315,46354D5BAC391ADE7333C8B77662536F,1,1
1316,4672E0E2479D0CDAB4816B5CB25A5A9D,0,1
1317,467953B5A5012AA2ACE3538ACC794173,1,1
1318,467B173BAF67C3155094BF214DC4397F,7,8
1319,467B85F84780E5AADA99F799DB03D58E,1,1
1320,46884555C41D100A6039D62502FF61A8,1,1
1321,468C3CDA13040AA2E98DD2F23D371F34,1,1
1322,468F864E1CFD234F66B714CCB601F77C,1,1
1323,4697A60B7B5C9B6CF4C705815965C8A3,1,1
1324,46B3F883F7C33C0D821FD3926765F3B7,1,1
1325,46C426091EC4011A78E4C4E7EB0CC17F,1,1
1326,46C4B3F7E2940CB59CDD6E1C3F84D553,2,2
1327,46DB386A0A777B6E835CF3444CFA9D71,1,1
1328,46ED0B4606475E8528B422FD091AD050,1,1
1329,46FE05C8DC5C1B5CB5B16E33B315F942,1,1
1330,474226350FC7C358883BEF412DE6C733,1,1
1331,4746A8D7FD0514C47CA352CBE4BFEBBB,1,1
1332,474F3D034256ADF592E6C5A6476316C5,0,1
1333,4751FCD4F807388895DD130225DEC884,1,1
1334,4760AD8B0BBA83AB5785F8F8616FDB7F,1,1
1335,47794F5B4B0417D0EBD7126A215D6E71,1,1
1336,477ACF6B01112ECF9FC41C70047B874F,5,5
1337,47880A8497C47DEEA7A4AF63ABF9FD0B,1,1
1338,478BE98AA6424A215BCBA6052F52C646,1,1
1339,4797ED51FC3991C58C08C01573E12180,4,4
1340,47A32541793C5807E5B94E1E34B7F429,1,1
1341,47A8E6E3C90D21B47EB017A84DC3BA52,2,2
1342,47AB68206B2351BCD597F64ABA05522E,1,1
1343,47B269945EBFC142C2A9A274F1212970,2,2
1344,47B514B943B2342286D58E494E997863,1,1
1345,47C7F129555E98E8C6685157226A3F84,1,1
1346,47C8AB8811C651C430FB176E553E737A,1,1
1347,47DCC8DD986371754EFC46FE738D1B77,2,2
1348,47E5270E59D29D49580FB95558338077,1,1
1349,47F19A316DB6431DB8CD5BA274A1951F,1,1
1350,4812D49811264FF6CEF211D371AF4824,1,1
1351,48189A838F4DFDE3C2E42F147BCD5A19,1,1
1352,481B64BD5DE603DE63A0A6B9D37B2F58,1,1
1353,481C5B74D4AE2A5E79D686702548B62D,2,2
1354,4835A494D3D60B9A457CCC2E9B6B28C4,3,3
1355,4835D2C83C4064C9E5F1394EBCC0B36E,1,1
1356,48439AC8BEBE3B537DF851DC4268EE67,0,1
1357,484CAE79318614263707B3C18B27221B,1,1
1358,484FDBE366A817C8786BE939FD150D5C,1,1
1359,4854D18BE3C389273DEEA5B1421861BB,3,3
1360,48754885C6A48CCAE787FACECBEAC274,0,1
1361,488EC4A2434399FB2FDD2D921CDF7F13,1,1
1362,4890E5716459E1AE91A13A47DF2000DF,1,1
1363,48BF96FE532068BBCEE46F263EED1972,1,1
1364,48C4509CC4469C88B957B2DA2112661C,1,1
1365,48C670B25141CAC89673A8658026FC70,1,1
1366,48CE1219B8227FACF90CEBF116874D0A,0,3
1367,48E69442841685E90D120F6826DE218F,3,3
1368,48E9ACFF851A968A1F1633D6B40EB21A,1,1
1369,48F2BDE895D21D41FA39C3FCC1D01CE8,4,4
1370,49049ACFDEABA7808DBAB86505F1B060,1,1
1371,491362C468D7C2BEC33C5513B84E31CD,8,8
1372,4913C18FB6FC16A2D59B0360F72E0748,1,1
1373,49267809960651E73371ABF7F242879E,2,3
1374,492A51C0CE2F9D867B4C6C4243C48BBE,1,1
1375,492BABB3274553CC9D04C056C6FAA92E,1,1
1376,4935BC939A8C308E9F0888A6E5FD8F5B,1,1
1377,4949C27EA374D715B3608B76A6631CBF,1,1
1378,494BC016AB0729272D859622D0DDD6F9,1,1
1379,494ED022A2EB429E69DC5BBD86990B86,2,2
1380,495B7EF83F79AA49EA267C055C7BA152,4,4
1381,497FFF3A7733DD354AF3FD7777FDD24B,1,1
1382,4999084F5F1D22789BBC83FADE0205A0,1,1
1383,499F000519600DD0DE47452C11897935,1,1
1384,49B305199144385BE36F4E97A224DA25,1,1
1385,49BB18481D1FCAC661CC1DB158C115BF,1,2
1386,49BF854508A1FCB70AF0516E4040ECEA,1,1
1387,49CD228E7BE10E9C754C1D0923FF7CE8,1,1
1388,49D5FA814C09731C57C98AA527E94984,1,1
1389,49D8AC1B02A0C813B1F1ECB3FA9F503F,1,1
1390,49D9913F2E2B62ED661195C7B2086088,1,1
1391,49DEA5E1259481984CCC2EC6FC7B1818,1,1
1392,49F04889CA02C4DF3870F738925D4582,1,1
1393,4A2DF8C193704C2ADF58C2AFDBB8156D,4,6
1394,4A334B21875D3A5862D3E192F94E6863,0,1
1395,4A3818962BDD4B904B6C00B27FDB3B3D,1,1
1396,4A655102138DE5D7EA229B0E4F0725A9,1,1
1397,4A75DE96BC2F7E9C044A07BDDDFF9919,1,1
1398,4A8250C511718CDDA3E8D213C134F584,1,1
1399,4AA207DB98AD1437ACD3C8566F53186A,1,1
1400,4AA880BB40A5AAD6FA2FA2EDEB300B4F,1,1
1401,4AB7F1674C9B95525043BAC7D8A40773,1,1
1402,4AB801FA774BCEC5320CC1E89A9E4246,2,2
1403,4ABF641B7BD5CC8DE926FD31F7078483,1,1
1404,4AC3DF4E614A629E5E5C1824570C1C60,8,9
1405,4AE1DDC3200DF9883067F695F9BEFEFD,1,1
1406,4AE953E99D07BB64EC581ACC3070CFB2,0,1
1407,4AECCBB5795F92766206F2A513C148A9,1,1
1408,4B11EDFDA76B69275A66D43CBC0F02A7,1,1
1409,4B28A58134F376F330B04C65DC751FF1,1,1
1410,4B30FB11F8AFD90F583235730390799E,1,1
1411,4B4CB8E4EF45DFA847DB0B92223FB148,0,1
1412,4B531ECC799AC40B38DF0FB0B5380E09,0,1
1413,4B6D680ED1525462167960CCC48957B3,1,1
1414,4B762FB0DD7E53401E1C436A28B5E505,1,1
1415,4B76CF7F79EB95FC733E893CB1A9DEBF,3,6
1416,4B7B6DDC67EBDDEE69A6C11EC5E18988,1,1
1417,4B8CF7D2458F15F7F004989F3DAB6D3E,1,1
1418,4B9C0D7583CD9B22AE40399762FE67FB,1,1
1419,4BA2F526FB73AD570C69BA15CC69312B,1,1
1420,4BA925212DFBD304B2B67A50362CA401,1,1
1421,4BCAD2993EECF9914CD1046476A32B57,1,1
1422,4BD315D81BCE2FEF942B3532EB2EA094,5,8
1423,4BDC9C3AC6A60B8C29C92663E1E40810,1,1
1424,4BE0B0B80A862A4F994CB76B5F54410B,1,1
1425,4BEF8E9432B65CA6640A4940711BC9A3,1,1
1426,4BF5473C29F8E1FF5BDCBC388C726170,1,1
1427,4BF60396C691EF3F6FEDEB61FAA66C5A,1,1
1428,4C0642B08F76734FD5D55C4495EFFB24,1,1
1429,4C06A8765C45C49CF0F9B5F4E792339A,1,1
1430,4C2F146AC16147A5EA5180FAE1BF9ACB,1,1
1431,4C3D67E500B98BC2AC315720822105B4,1,1
1432,4C3EAEB326C89257AD4442EBF063C803,0,1
1433,4C42B7F6B6E9BBF185CEDBC867D62EE1,1,1
1434,4C4838DCBABE6B10171A9FCF19FAD561,1,1
1435,4C4F2A8AD045AF2EEE9F81B0572DCD88,1,1
1436,4C59C507856BCABDFE5DEB9D391F9A2C,2,2
1437,4C5B96FA0DCE31E4A81BA67C5E112829,0,1
1438,4C686545FF60671C816E1EDFF2ACA869,0,1
1439,4C6F8851883E7A5D0842C81C71ACEA74,1,1
1440,4C852A1289A721F6DC20FFE8CB2542D1,1,1
1441,4C85A311EAA6F18103C827BCA310CE49,0,1
1442,4C85CB771AC88EEF4C5B98E6F2116D0F,0,1
1443,4CD273CE2461CEC2A72CBB06586C706C,4,5
1444,4CE74F0F059367D91FDE78056492B4DF,1,1
1445,4CE8646928569B89F47B2B6F75F3BE9B,2,2
1446,4D127902FAA04A998CEECEFB7AF87631,1,2
1447,4D16FDB159B61DC02BC6E4392D44E8F3,0,1
1448,4D4E2585118F9935F15A49B012948DC2,1,1
1449,4D52F7F413A80DED54B51A73559C87C0,0,1
1450,4D5D65B34F4BAC3A965EA0C42FA9AFDC,1,1
1451,4D62E66B321621AC318DEB8A91EB07E4,1,1
1452,4D6D0321548A0ED5E9A7E59501D93090,2,3
1453,4D7741EB5B6F7B76BE8CC92869BA8DD4,2,2
1454,4D7816C86F48AAD3D39943313BDAFD95,1,1
1455,4D9103A7A0EE679E6C579D98A29ECF6C,9,9
1456,4D9361BC410EF805B48A1D1D879B4759,1,1
1457,4D9AB9C6D60EF256ED970557FCF2D3E7,3,3
1458,4DC2F9DE7044A2F55631173E09AA17FD,1,1
1459,4DDB033BB4B3A2DEF27877DA01F717CF,1,1
1460,4DE3D819B50AC02D0003FF82758CC1C0,0,1
1461,4E02A6E3E16A2A9E60096C6BDB9E403E,1,1
1462,4E2CFC8E244FAF8B04EA7BAFF4EC147C,1,1
1463,4E2F4FA17CBA9F66F87A37EDD6394FD3,1,1
1464,4E335BAE4A7DDF2AB0180EA2BD2E6782,1,1
1465,4E3823B572BF40DAC1F9BD85BDB4662E,1,2
1466,4E66A70EC34EAAA032B6BF8B3963DF86,1,1
1467,4E7781000FE766642B167FA2A2762EC0,1,1
1468,4E805500C339EBB586F6C881590EB87A,1,1
1469,4E9EEF79C28D9EEB5FFB5A8D95AD11AA,1,1
1470,4EA630C981EE51A94CB39FB741254037,1,1
1471,4EA998100EDCB9884408DCF29CA922C5,1,1
1472,4EB2186EA34BE1B39C62307BEE539560,2,2
1473,4EB878310BCE241ACAAA9D85014C88CE,3,3
1474,4ED173843EA858465F8B56504C88C84D,1,1
1475,4EDA302C9D1847C56DB1DBBC5B56429D,1,1
1476,4EDB958814D50D076B21E3A505D4D5B0,1,1
1477,4EDC619E272FBC328A66689BA0DE93B3,1,1
1478,4EFFA2793628CA107E5C34BB476EA12C,1,1
1479,4F07F0A69DEEF4151E720DC94F7FFD7B,2,2
1480,4F141C5B955F019E0077681966C93252,2,2
1481,4F250D24B8580F5592CCBA3EE9AF8B95,0,1
1482,4F59171BB18EAA614F2D07BCCA351CA6,1,1
1483,4F62333F06F8F48E97B3E7ECA699D523,0,1
1484,4F763DF7D018367DB02840AEE4A18F5B,1,2
1485,4F93D41E82AD8EB48E930FAA79CF270B,1,1
1486,4FA64508B0D30C9CB8786D266EF42F1B,1,1
1487,4FA6B7E0DE6BEBD141A2EED76192E3D8,1,1
1488,4FA8C40CC7E7CB846FA65A08BCA6069C,1,1
1489,4FACACB63978D2DF11FBAEEFB34869BA,1,1
1490,4FB4E27C48513EC66BF0D0F1ADA7D2D4,1,1
1491,4FB51E4751B3B7E43664B603B10F686B,1,1
1492,4FDB9087323244A71A390B1E4C1FD0C1,2,2
1493,4FFDBE497450764CD87946F7092B30B2,0,1
1494,5025AC93777576D24CF8F294D5C355A9,0,1
1495,503CF1F4DE7E2960B186B4F8964EF4B8,1,1
1496,5044752198BF338B8241A208614913CD,1,1
1497,50585193973C60F5918F2E7CF0A36641,1,1
1498,506DC4F52612FE1292EF6BBDCDE7017D,1,1
1499,507A8AAC9609D4B1A293BBCD38C118F3,1,1
1500,508406FEE84A0F35B97A0A3A82ECA28A,1,2
1501,508621026D74FF39F855F88FA111A697,0,1
1502,5094A04DA5D3C70F555A7FF44869FAE4,2,2
1503,50A0F22F3F6EE9807C6D80BA6809F649,1,1
1504,50A450B722C5B543229604B3E739A845,1,1
1505,50BBD240930FC13FA83FB7214004C9B3,2,2
1506,50BF71AA968CE40DE1E1E86D202DCB02,1,1
1507,50C023D8F3E5A89B324128D90819CD2B,1,1
1508,50CB8BF24E6CD99B01465FA0D450C1AE,1,2
1509,50E3FBD6DA3556387CEFC7B1FAD3713C,1,1
1510,50EA46D21458229BFB79D6A4D1C96D52,1,1
1511,50F6EB25A69A15615FEE66141A691889,1,1
1512,511AB827BE94D5E4AA9719623D162053,2,3
1513,5136E756B861436369E2F3572B37B75A,3,3
1514,5141AE4BF05FFAFB40F2C485D281B6FB,1,1
1515,515BC392CFE0D2A114837282121443B9,1,1
1516,515F84493D2C485B0320B9F78739AD19,1,1
1517,5165CD135DCC3F086AE12F6F5B6F9C69,2,2
1518,5182781E385724CF90C7E65CB5ED06DD,1,1
1519,518E332933FA44AF8FE82229F190E025,1,1
1520,51B50361266007F258A6DCF733802C17,1,1
1521,51B67EB72DFECA03EA5BB3EB4039CDD7,1,1
1522,51BA0CDC93D9EFDBA1B71C72C81543C9,1,1
1523,51BF4A1813877CCA6D0FF012C7C39E84,1,1
1524,51D86CC5B3371B0321179F8B37662284,2,4
1525,51D9DE92885E61CC76B5531660DDCA5B,1,1
1526,51E852292FFB204F6D1BA67473FCB35C,1,1
1527,51FA29C740E68AFF6E9EA38E45D57C35,1,1
1528,5203FB4E36B4D2BB405C9CCB47D11914,3,3
1529,520F1B31DD2045A42687F8F3D87F7C2E,1,1
1530,5240F458975F13EE9DF28A4857955022,1,1
1531,525A16EE43FC9E1909E2176D9D0E96F5,1,1
1532,525A5B58A9847F38C65401149FE73960,0,1
1533,5291C4D90B61A217A55EDB309F784668,2,2
1534,5295A42E5DC9D3FA32A8A83DF06660C8,1,1
1535,52AD57AABC947B050C31A627C1999238,1,1
1536,52C441983F95DCE77CC31498CEDBBE2A,1,1
1537,52CBD8C958E03A50896961381664FE95,1,1
1538,52CC115F77E5455398C079CB0867B2CE,1,1
1539,52D208E1A881592A2832B93EB640596F,4,4
1540,52D479A7CA96D06B72F55341DF41EA47,0,1
1541,53134FF56AFF214BAA6FA30977619741,2,2
1542,5317899D1A7388FAC70C0310844C0E42,0,2
1543,5321AF12412D57A68B20D957789ED928,1,1
1544,53261F457A5437C6FE4DA5ED9A48CF01,0,1
1545,53316238A3F7400DA7840149E5D410BB,1,1
1546,5334B50FF8748105E0D9319236171529,1,1
1547,5352F17DE9689039B5D34F2B40510E6C,1,1
1548,535A0A974E03EC574E0F46840E0CD5C1,1,2
1549,535B19C523FBDF4DD0B3DDB377E228C6,25,25
1550,535F2F2EA758C64532678C44D8511FF1,1,1
1551,536206911A22BDFAEDF6535464CBBDD1,1,1
1552,536D304B655F87C431019177C5A02771,1,1
1553,536F16CBFBB60E60E8259CCA0D2AAE48,1,1
1554,5380938D5214B47F6C50A67E9F0F164B,1,1
1555,538A5328FA0BCA239CCF0B651AF71C45,1,1
1556,539B464272F331EFA433C936DBFD9FEC,0,1
1557,53AFF19024AFDC9B00724CFDBD147861,1,1
1558,53C4DF2F76EC444B791CF6642317B56C,1,1
1559,53C5A5809B7AA08ABF2CEEB5126AF8D2,6,8
1560,53CA497419E5AF0D570507956A8BF13D,1,1
1561,53D2176C3A8BE4D28DE80D21493E854E,1,1
1562,53DF2A8D4F5B8CBDB2CDCD4975744F25,0,1
1563,53E423117553C36D54AE2F817D24FE14,1,1
1564,53EC62A529657C5491F2DD88D129F26C,3,3
1565,53F80C34EA1360C4162C3B1DD5935B3C,1,1
1566,5405DB92ED23EE1A2FC4E06565A0AA81,2,2
1567,5406678E0082DACD9B0AA58B73CF16D0,2,3
1568,5406DEDF0059F1782904DBEB47DD910C,1,1
1569,5414262A09190C586D8FB2CA98F2EEB5,0,1
1570,5448977816B81E73C7A08B375138AE0D,1,1
1571,547392ADFAC99269EAE2C77D012014D5,0,1
1572,5473B4D56E2B1766F9167C4568521148,1,1
1573,5481880177EEB6BBF636DD70783E90B3,0,1
1574,5492B3D6BA3AD90FDA7D7C5719DE94D0,1,1
1575,5494452049B7DBD4C43BC4681FC4DFEB,1,1
1576,54A80D5DD245C6DE9B2A241D60A0470D,2,2
1577,54AE754525E55F676F4BB8C45600EBC4,1,1
1578,54CB616BC85D09187F9671953ECC4D47,1,1
1579,54D3BE1735A78B3E1B9EB5850F7925BF,1,1
1580,54D8E431FA627FA94FB394902A403F2C,1,1
1581,54E38143AB9DDEB0F779D558E04306E1,1,1
1582,54EF0A413D4F160AE366E61B6911FB20,1,1
1583,5507D78F3BAA81AC453619E9017139A0,1,1
1584,5523FDAAE1A75EE472BADFF2F3D7FB7C,1,1
1585,552F1974C8664B48853A22686B84FD73,1,3
1586,554A7CA300FFBFD1E6CF5D095528221E,1,1
1587,556795898D7E640B9080BA37E25526A3,1,1
1588,5572984081E771C294DC2AD737CF2032,1,1
1589,55819408BFC8482AFC8F615FBEDB35ED,1,1
1590,55A11381F27ED559ABF2FDD66352220D,1,1
1591,55B5DD90D747A270D90A414BC8F12D24,1,1
1592,55D7B2808D1CB554B5DDF2CB2870FD61,1,1
1593,55DC86806FF3398B29874E88D27817FF,1,1
1594,55E0D8C4D9A570EFC70B2FB4C6E8323B,1,1
1595,560187F9F5156B0AFC4C8F9CF3F54CA7,1,1
1596,56057E290BD0C33CB11C7DC39E1D6519,1,1
1597,5615B7A20B635B64D10A12AB6B5FCC73,1,1
1598,5625E02D2CFD265693A8767C26D38652,1,1
1599,5628308634BA8CE562947ECDD7E792E0,1,1
1600,5635671E9918D0F1A6DFCECEC6088A71,1,1
1601,56486F67FB7E6BBE43962B6FF1CF185F,0,2
1602,564E60873B8A26A5FFA3E3BF9B12D071,1,1
